Customer_ID,First_Name,Last_Name,Gender,DOB,Email,Phone,City,State,Occupation,Annual_Income,Marital_Status,Customer_Segment,Join_Date
C00178,Edhitha,Savant,Male,1984-10-24,edhitha.savant428@email.com,7243458354,Pune,Maharashtra,Government Employee,1001253,Married,Premium,2023-10-20
C00179,Yamini,Sandhu,Male,2004-02-25,yamini.sandhu865@email.com,6454678712,Chennai,Tamil Nadu,Software Engineer,1564893,Single,VIP,2025-08-27
C00180,Sanaya,Dutt,Male,1968-01-26,sanaya.dutt764@email.com,7458198451,Pune,Maharashtra,Sales Executive,382467,Married,Retail,2024-11-30
C00181,Vaishnavi,Sengupta,Male,1956-05-27,vaishnavi.sengupta199@email.com,9890908506,Delhi,Delhi,Teacher,567640,Married,Premium,2020-10-17
C00182,Yug,Malhotra,Female,1982-09-19,yug.malhotra203@email.com,6745172634,Delhi,Delhi,Software Engineer,1095491,Single,Premium,2025-02-07
C00183,Vedhika,Khare,Female,1956-09-20,vedhika.khare578@email.com,9263647494,Ahmedabad,Gujarat,Teacher,392875,Married,Retail,2020-12-04
C00184,Ria,Brahmbhatt,Female,1961-11-04,ria.brahmbhatt70@email.com,8014000727,Chennai,Tamil Nadu,Retired,319454,Single,Retail,2024-08-28
C00185,Bhavika,Keer,Male,1986-03-27,bhavika.keer318@email.com,7983168873,Chennai,Tamil Nadu,Retired,179450,Married,Retail,2020-11-25
C00186,Gautami,Nagarajan,Male,2002-02-03,gautami.nagarajan520@email.com,7651339677,Delhi,Delhi,Doctor,1160916,Married,Premium,2026-03-09
C00187,Faris,Devi,Male,1970-07-28,faris.devi488@email.com,8153356179,Bengaluru,Karnataka,Accountant,999425,Single,Premium,2019-11-15
C00188,Vihaan,Rajagopal,Male,2001-12-23,vihaan.rajagopal87@email.com,8167021467,Chennai,Tamil Nadu,Teacher,725180,Widowed,Premium,2024-06-29
C00189,Michael,Kala,Female,2003-04-06,michael.kala163@email.com,7562929828,Jaipur,Rajasthan,Accountant,860767,Married,Premium,2019-02-19
C00190,Oeshi,Reddy,Male,1987-01-28,oeshi.reddy647@email.com,8780155330,Lucknow,Uttar Pradesh,Government Employee,754803,Single,Premium,2021-05-28
C00191,Unnati,Sagar,Male,1984-06-27,unnati.sagar873@email.com,8819921250,Hyderabad,Telangana,Sales Executive,705341,Single,Premium,2019-02-13
C00192,Samuel,Salvi,Female,1967-06-04,samuel.salvi939@email.com,7502468844,Lucknow,Uttar Pradesh,Business Owner,1483688,Married,Premium,2021-11-26
C00193,Anmol,Rai,Male,1963-08-28,anmol.rai87@email.com,7329644079,Lucknow,Uttar Pradesh,Government Employee,535215,Married,Premium,2022-08-24
C00194,Abeer,Pandey,Female,1964-03-04,abeer.pandey434@email.com,8183941426,Delhi,Delhi,Software Engineer,1703926,Married,VIP,2021-02-16
C00195,Madhavi,Saini,Male,1982-03-10,madhavi.saini498@email.com,6824656200,Chennai,Tamil Nadu,Software Engineer,1049194,Divorced,Premium,2023-03-03
C00196,Thomas,Sura,Male,1997-05-24,thomas.sura553@email.com,9586812331,Delhi,Delhi,Teacher,455080,Married,Retail,2020-06-15
C00197,Anjali,Sarin,Female,1972-07-29,anjali.sarin167@email.com,6776727492,Lucknow,Uttar Pradesh,Business Owner,1899319,Single,VIP,2022-09-20
C00198,Ayush,Ramachandran,Female,1955-10-07,ayush.ramachandran693@email.com,9090596936,Kolkata,West Bengal,Software Engineer,1517867,Single,VIP,2021-06-13
C00199,Nidhi,Gandhi,Male,1976-10-08,nidhi.gandhi245@email.com,7329154472,Ahmedabad,Gujarat,Doctor,2577878,Single,VIP,2025-09-27
C00200,Unni,Datta,Female,1975-05-10,unni.datta797@email.com,7640129626,Ahmedabad,Gujarat,Business Owner,4495998,Married,VIP,2023-11-19
C00201,Avi,Ramesh,Female,1979-05-26,avi.ramesh257@email.com,6224110541,Lucknow,Uttar Pradesh,Data Analyst,1340181,Single,Premium,2023-08-16
C00202,Avi,Chacko,Female,1981-11-05,avi.chacko292@email.com,6360240905,Jaipur,Rajasthan,Teacher,672978,Married,Premium,2024-01-21
C00203,Priya,Deshmukh,Female,1987-12-27,priya.deshmukh933@email.com,6953645978,Pune,Maharashtra,Sales Executive,454506,Single,Retail,2025-12-18
C00204,Triya,Gopal,Female,1983-08-02,triya.gopal242@email.com,7658570832,Pune,Maharashtra,Government Employee,455843,Married,Retail,2019-01-07
C00205,Abha,Raghavan,Other,1982-04-23,abha.raghavan666@email.com,7440061103,Delhi,Delhi,Student,83541,Married,Retail,2021-05-17
C00206,Siddharth,Sha,Female,1997-07-23,siddharth.sha143@email.com,9259197927,Ahmedabad,Gujarat,Doctor,2923919,Married,VIP,2021-05-15
C00207,Geetika,Raghavan,Female,1976-10-05,geetika.raghavan856@email.com,6642181881,Kolkata,West Bengal,Student,20768,Single,Retail,2020-12-15
C00208,Oviya,Krishnan,Female,1958-10-14,oviya.krishnan244@email.com,7293434554,Delhi,Delhi,Sales Executive,743814,Married,Premium,2025-09-09
C00209,Finn,Singhal,Male,1990-01-11,finn.singhal927@email.com,8146750150,Delhi,Delhi,Retired,389659,Single,Retail,2018-10-03
C00210,Charles,Palla,Female,2003-09-21,charles.palla2@email.com,8640587058,Mumbai,Maharashtra,Sales Executive,553690,Single,Premium,2020-06-30
C00211,Ekapad,Baria,Male,1969-01-17,ekapad.baria70@email.com,8259408103,Jaipur,Rajasthan,Software Engineer,779545,Widowed,Premium,2025-01-02
C00212,Azaan,Kota,Female,1972-11-07,azaan.kota397@email.com,7603321558,Ahmedabad,Gujarat,Student,102355,Single,Retail,2020-04-14
C00213,Anmol,Dua,Male,2004-02-09,anmol.dua644@email.com,6445232926,Bengaluru,Karnataka,Teacher,480775,Married,Retail,2020-08-14
C00214,Jonathan,Solanki,Female,1958-03-04,jonathan.solanki834@email.com,8760786161,Chennai,Tamil Nadu,Software Engineer,692978,Married,Premium,2024-04-13
C00215,Ishwar,Kamdar,Male,1955-09-06,ishwar.kamdar65@email.com,9075390099,Mumbai,Maharashtra,Accountant,901776,Married,Premium,2022-07-18
C00216,Aahana,Pillay,Female,1976-07-29,aahana.pillay908@email.com,6179984654,Kolkata,West Bengal,Doctor,1422766,Married,Premium,2020-01-07
C00217,Ishwar,Gade,Male,1985-11-24,ishwar.gade772@email.com,8778416511,Ahmedabad,Gujarat,Government Employee,969408,Single,Premium,2021-03-27
C00218,Hritik,Bal,Male,1983-07-22,hritik.bal448@email.com,9820315488,Delhi,Delhi,Business Owner,3091907,Married,VIP,2026-06-28
C00219,Devika,Prashad,Male,1977-01-31,devika.prashad377@email.com,9969883220,Ahmedabad,Gujarat,Business Owner,2367136,Married,VIP,2021-12-18
C00220,Rushil,Borra,Female,1988-07-02,rushil.borra843@email.com,6775054695,Pune,Maharashtra,Government Employee,482760,Married,Retail,2023-08-17
C00221,Xavier,Chaudry,Female,1985-06-23,xavier.chaudry618@email.com,9082338725,Hyderabad,Telangana,Teacher,471924,Single,Retail,2024-07-09
C00222,Charvi,Dara,Male,1961-01-05,charvi.dara934@email.com,7514230707,Kolkata,West Bengal,Business Owner,4550795,Married,VIP,2025-05-12
C00223,Benjamin,Palan,Female,1978-03-29,benjamin.palan821@email.com,9220787325,Pune,Maharashtra,Student,19671,Single,Retail,2023-02-14
C00224,Priya,Prabhakar,Female,2004-05-28,priya.prabhakar69@email.com,7013592436,Ahmedabad,Gujarat,Retired,505513,Single,Premium,2019-03-06
C00225,Yashawini,Om,Female,1982-02-11,yashawini.om696@email.com,7932402710,Kolkata,West Bengal,Government Employee,994799,Married,Premium,2018-09-12
C00226,Osha,Suri,Female,1981-12-31,osha.suri408@email.com,7350275186,Mumbai,Maharashtra,Teacher,600900,Married,Premium,2019-06-27
C00227,Rachita,Pathak,Female,1990-06-16,rachita.pathak397@email.com,9923635189,Mumbai,Maharashtra,Student,192852,Married,Retail,2023-12-30
C00228,Tripti,Dua,Female,1989-04-02,tripti.dua939@email.com,8109688769,Lucknow,Uttar Pradesh,Accountant,624993,Single,Premium,2022-04-18
C00229,Patrick,Vig,Male,1997-07-05,patrick.vig830@email.com,8928863857,Ahmedabad,Gujarat,Accountant,581043,Widowed,Premium,2024-02-14
C00230,Anamika,Yohannan,Female,1984-09-07,anamika.yohannan913@email.com,7288304114,Jaipur,Rajasthan,Business Owner,1344748,Married,Premium,2025-03-06
C00231,Veda,Shroff,Female,1959-08-23,veda.shroff206@email.com,9401896171,Jaipur,Rajasthan,Software Engineer,1358104,Single,Premium,2022-04-18
C00232,Amrita,Naidu,Male,1974-08-04,amrita.naidu565@email.com,6557363168,Ahmedabad,Gujarat,Business Owner,3894651,Married,VIP,2025-11-01
C00233,Yatan,Chadha,Female,2000-07-08,yatan.chadha788@email.com,7758503592,Ahmedabad,Gujarat,Doctor,1835001,Married,VIP,2020-12-17
C00234,Shravya,Kohli,Female,2001-06-07,shravya.kohli530@email.com,7479679716,Ahmedabad,Gujarat,Business Owner,1422141,Married,Premium,2024-12-21
C00235,Ucchal,Raghavan,Male,1955-11-13,ucchal.raghavan933@email.com,9728940550,Mumbai,Maharashtra,Retired,245401,Single,Retail,2021-06-14
C00236,Ayush,Talwar,Male,1997-11-19,ayush.talwar958@email.com,9046558332,Mumbai,Maharashtra,Software Engineer,1237795,Single,Premium,2025-10-29
C00237,Ekta,Gopal,Male,1972-03-25,ekta.gopal565@email.com,7178758213,Bengaluru,Karnataka,Teacher,431389,Married,Retail,2022-09-26
C00238,Simon,Pant,Male,1985-10-04,simon.pant607@email.com,8493857758,Jaipur,Rajasthan,Sales Executive,397966,Married,Retail,2025-05-17
C00239,Aarna,Oak,Male,1962-10-05,aarna.oak885@email.com,6121863227,Lucknow,Uttar Pradesh,Retired,327009,Single,Retail,2020-12-19
C00240,Anya,Anne,Male,1963-10-29,anya.anne427@email.com,8654755464,Bengaluru,Karnataka,Doctor,2365518,Married,VIP,2022-12-26
C00241,Rayaan,Chada,Female,1973-09-30,rayaan.chada825@email.com,9467538895,Hyderabad,Telangana,Sales Executive,603742,Married,Premium,2020-08-22
C00242,Niharika,Suresh,Female,1985-12-25,niharika.suresh426@email.com,8079842771,Kolkata,West Bengal,Teacher,661031,Single,Premium,2023-04-24
C00243,Wridesh,Soni,Male,1983-10-09,wridesh.soni882@email.com,7483355242,Chennai,Tamil Nadu,Software Engineer,1255533,Married,Premium,2024-01-31
C00244,Vritti,Sem,Female,1997-02-03,vritti.sem478@email.com,6526227599,Delhi,Delhi,Sales Executive,888933,Single,Premium,2025-05-02
C00245,Anay,Chander,Male,1990-06-02,anay.chander885@email.com,8643025991,Hyderabad,Telangana,Teacher,326531,Divorced,Retail,2021-02-03
C00246,Timothy,Ravel,Male,1995-02-26,timothy.ravel164@email.com,8140034179,Chennai,Tamil Nadu,Retired,528078,Single,Premium,2024-06-22
C00247,Yagnesh,Mohan,Other,1975-12-05,yagnesh.mohan403@email.com,8170867436,Kolkata,West Bengal,Doctor,2043061,Single,VIP,2024-03-27
C00248,Jyoti,Solanki,Male,1990-04-25,jyoti.solanki507@email.com,8566323583,Kolkata,West Bengal,Retired,335018,Single,Retail,2023-04-19
C00249,Hemangini,Sandal,Female,1963-09-10,hemangini.sandal111@email.com,7850820685,Jaipur,Rajasthan,Accountant,699628,Single,Premium,2024-12-07
C00250,Ganga,Pandey,Male,1989-02-07,ganga.pandey584@email.com,8412985084,Kolkata,West Bengal,Government Employee,783713,Single,Premium,2024-07-26
C00251,Sudiksha,Madan,Male,1970-03-24,sudiksha.madan564@email.com,7201391159,Jaipur,Rajasthan,Teacher,502558,Married,Premium,2021-03-13
C00252,Zayan,Kashyap,Female,1965-09-05,zayan.kashyap404@email.com,7602874642,Mumbai,Maharashtra,Retired,212291,Widowed,Retail,2019-08-13
C00253,Reyansh,Mutti,Female,1983-11-03,reyansh.mutti412@email.com,8147818256,Bengaluru,Karnataka,Business Owner,2010202,Married,VIP,2019-08-10
C00254,Qasim,Handa,Male,2003-06-01,qasim.handa621@email.com,9835971404,Jaipur,Rajasthan,Business Owner,4774053,Married,VIP,2020-06-06
C00255,Veda,Malhotra,Female,1984-10-05,veda.malhotra758@email.com,9618947732,Pune,Maharashtra,Business Owner,2163165,Widowed,VIP,2024-10-02
C00256,Barkha,Chaudhry,Male,1983-11-29,barkha.chaudhry307@email.com,8039648170,Ahmedabad,Gujarat,Sales Executive,858198,Married,Premium,2025-09-02
C00257,Rishi,Minhas,Female,1982-02-27,rishi.minhas921@email.com,9115243748,Lucknow,Uttar Pradesh,Teacher,518387,Single,Premium,2020-07-10
C00258,Jalsa,Gola,Female,1965-08-06,jalsa.gola802@email.com,9333590511,Hyderabad,Telangana,Retired,398821,Widowed,Retail,2021-02-28
C00259,Akshay,Walla,Female,1991-07-18,akshay.walla739@email.com,8661745020,Mumbai,Maharashtra,Retired,401893,Married,Retail,2019-09-01
C00260,Anusha,Bath,Female,1981-06-01,anusha.bath113@email.com,6819412471,Lucknow,Uttar Pradesh,Data Analyst,533104,Divorced,Premium,2019-01-20
C00261,Brinda,Date,Male,1985-01-12,brinda.date794@email.com,8626278260,Bengaluru,Karnataka,Software Engineer,1466040,Single,Premium,2024-01-06
C00262,Vritti,Chauhan,Female,1958-07-21,vritti.chauhan679@email.com,8054587733,Bengaluru,Karnataka,Software Engineer,1687757,Married,VIP,2026-01-05
C00263,Advik,Mane,Female,1985-05-18,advik.mane693@email.com,9315670876,Chennai,Tamil Nadu,Accountant,959024,Married,Premium,2022-08-01
C00264,Varenya,Sastry,Female,1961-09-25,varenya.sastry253@email.com,7198323340,Ahmedabad,Gujarat,Doctor,2279423,Single,VIP,2021-06-27
C00265,Qarin,Behl,Female,1991-03-14,qarin.behl501@email.com,7361679629,Bengaluru,Karnataka,Doctor,2478284,Married,VIP,2020-09-26
C00266,Vanya,Comar,Male,1970-03-31,vanya.comar389@email.com,9847261858,Lucknow,Uttar Pradesh,Doctor,1255588,Married,Premium,2025-08-01
C00267,Dhruv,Rattan,Other,1983-06-02,dhruv.rattan81@email.com,7487619960,Hyderabad,Telangana,Doctor,1088219,Widowed,Premium,2022-10-09
C00268,Ethan,Bera,Female,1964-04-10,ethan.bera278@email.com,8413849014,Bengaluru,Karnataka,Accountant,624381,Married,Premium,2019-11-18
C00269,Manthan,Modi,Female,1997-06-17,manthan.modi52@email.com,8876914972,Lucknow,Uttar Pradesh,Retired,538440,Single,Premium,2019-04-25
C00270,Yuvraj,Dani,Female,1990-09-21,yuvraj.dani735@email.com,8028959334,Delhi,Delhi,Data Analyst,555040,Single,Premium,2023-05-03
C00271,Omaja,Kara,Male,1956-06-12,omaja.kara958@email.com,9782352003,Mumbai,Maharashtra,Student,144271,Single,Retail,2025-03-09
C00272,Lajita,Seshadri,Female,1974-09-18,lajita.seshadri662@email.com,6254101373,Hyderabad,Telangana,Data Analyst,1292630,Single,Premium,2026-04-26
C00273,Saanvi,Mishra,Female,1999-09-12,saanvi.mishra871@email.com,6160194739,Jaipur,Rajasthan,Retired,271750,Married,Retail,2025-11-27
C00274,Pushti,Mody,Female,1994-01-11,pushti.mody191@email.com,9216944250,Pune,Maharashtra,Software Engineer,676210,Married,Premium,2023-06-05
C00275,Darpan,Chaudhary,Female,1987-07-26,darpan.chaudhary951@email.com,7438994940,Lucknow,Uttar Pradesh,Student,78221,Married,Retail,2025-01-28
C00276,Sarthak,Kakar,Male,1963-11-15,sarthak.kakar480@email.com,7171826349,Mumbai,Maharashtra,Sales Executive,817904,Married,Premium,2020-11-03
C00277,Finn,Dugar,Male,1998-02-23,finn.dugar15@email.com,9163749761,Hyderabad,Telangana,Software Engineer,1562413,Married,VIP,2020-08-18
C00278,Oscar,Borde,Male,1986-10-28,oscar.borde919@email.com,7741567887,Lucknow,Uttar Pradesh,Data Analyst,684019,Married,Premium,2019-12-03
C00279,Aarnav,Rege,Female,1973-03-03,aarnav.rege144@email.com,8050649750,Delhi,Delhi,Teacher,510152,Single,Premium,2022-06-03
C00280,Upma,Manne,Male,1990-08-10,upma.manne274@email.com,7415729895,Bengaluru,Karnataka,Doctor,1804413,Single,VIP,2018-11-13
C00281,Vincent,Mani,Male,1958-11-01,vincent.mani64@email.com,8868119543,Chennai,Tamil Nadu,Student,68564,Married,Retail,2024-08-08
C00282,Barkha,Setty,Male,1986-05-25,barkha.setty910@email.com,9021754447,Jaipur,Rajasthan,Government Employee,1119400,Divorced,Premium,2019-03-13
C00283,Vivaan,Lalla,Female,1961-06-21,vivaan.lalla981@email.com,6573673552,Lucknow,Uttar Pradesh,Doctor,1770795,Single,VIP,2025-04-16
C00284,Rudra,Sandal,Male,1975-10-11,rudra.sandal776@email.com,8308620882,Jaipur,Rajasthan,Business Owner,4288365,Divorced,VIP,2019-07-26
C00285,Umang,Dixit,Female,1992-04-08,umang.dixit541@email.com,9022652502,Delhi,Delhi,Retired,562809,Married,Premium,2026-04-26
C00286,Amaira,Dhar,Male,1969-06-22,amaira.dhar550@email.com,6643611097,Jaipur,Rajasthan,Student,143562,Single,Retail,2019-03-13
C00287,Darpan,Gandhi,Male,1972-01-04,darpan.gandhi501@email.com,6390591367,Bengaluru,Karnataka,Teacher,656670,Married,Premium,2025-05-01
C00288,Damyanti,Mani,Female,1977-07-19,damyanti.mani578@email.com,6247977570,Jaipur,Rajasthan,Accountant,538353,Single,Premium,2022-04-29
C00289,Jeet,Sidhu,Female,1962-03-16,jeet.sidhu764@email.com,6935878994,Hyderabad,Telangana,Student,103795,Married,Retail,2024-06-12
C00290,Daksha,Rau,Female,2003-01-06,daksha.rau958@email.com,9840638976,Jaipur,Rajasthan,Business Owner,1334856,Widowed,Premium,2020-11-26
C00291,Xiti,Zacharia,Male,1975-08-01,xiti.zacharia785@email.com,8755328890,Mumbai,Maharashtra,Doctor,1857456,Married,VIP,2022-10-16
C00292,Raksha,Buch,Female,1964-01-17,raksha.buch929@email.com,7621334484,Ahmedabad,Gujarat,Business Owner,4008471,Married,VIP,2023-09-05
C00293,Balveer,Sankaran,Male,1961-09-16,balveer.sankaran551@email.com,7688173960,Chennai,Tamil Nadu,Sales Executive,439449,Single,Retail,2024-11-02
C00294,Ekantika,Krishna,Female,1959-04-29,ekantika.krishna475@email.com,8892659845,Kolkata,West Bengal,Student,198227,Widowed,Retail,2018-10-23
C00295,Gavin,Karnik,Female,1977-11-17,gavin.karnik159@email.com,7183906581,Bengaluru,Karnataka,Government Employee,640820,Married,Premium,2024-04-28
C00296,Ansh,Luthra,Male,1959-06-25,ansh.luthra959@email.com,9795705770,Pune,Maharashtra,Student,173066,Married,Retail,2023-06-29
C00297,Banjeet,Gill,Female,1990-04-30,banjeet.gill613@email.com,8886319543,Lucknow,Uttar Pradesh,Teacher,352898,Single,Retail,2022-08-04
C00298,Zilmil,Sathe,Female,2002-04-07,zilmil.sathe223@email.com,9240061941,Ahmedabad,Gujarat,Student,105451,Single,Retail,2026-05-20
C00299,Arunima,Golla,Female,2002-05-31,arunima.golla750@email.com,8474375067,Bengaluru,Karnataka,Sales Executive,603314,Married,Premium,2023-07-27
C00300,Rajata,Swamy,Male,1966-09-09,rajata.swamy677@email.com,8238756255,Hyderabad,Telangana,Business Owner,2787295,Married,VIP,2019-05-14
C00301,Upma,Pall,Male,1986-03-27,upma.pall934@email.com,6752191321,Lucknow,Uttar Pradesh,Student,145940,Married,Retail,2022-01-23
C00302,Gauri,Nagi,Female,1977-11-05,gauri.nagi688@email.com,7637046672,Chennai,Tamil Nadu,Accountant,449161,Divorced,Retail,2024-04-16
C00303,Henry,Dyal,Female,1984-08-23,henry.dyal189@email.com,9240192475,Mumbai,Maharashtra,Government Employee,828090,Single,Premium,2021-05-24
C00304,Nisha,Tandon,Female,1990-04-20,nisha.tandon937@email.com,6247492925,Mumbai,Maharashtra,Doctor,2798394,Married,VIP,2021-01-15
C00305,Nandini,Bansal,Female,1978-11-04,nandini.bansal209@email.com,7418468740,Pune,Maharashtra,Sales Executive,440606,Single,Retail,2022-06-17
C00306,Gaurang,Murty,Female,1977-02-08,gaurang.murty387@email.com,8893398852,Bengaluru,Karnataka,Teacher,580827,Single,Premium,2020-09-26
C00307,Ekiya,D’Alia,Female,2003-07-04,ekiya.d’alia573@email.com,6932078864,Lucknow,Uttar Pradesh,Data Analyst,1343737,Married,Premium,2025-02-28
C00308,Netra,Varkey,Male,1984-03-12,netra.varkey121@email.com,9207821845,Bengaluru,Karnataka,Student,55524,Widowed,Retail,2025-08-09
C00309,Aarav,Shere,Other,1975-04-15,aarav.shere246@email.com,8371162526,Bengaluru,Karnataka,Retired,518977,Single,Premium,2022-02-07
C00310,Chatura,Guha,Male,1987-02-01,chatura.guha369@email.com,8202530266,Chennai,Tamil Nadu,Accountant,959572,Single,Premium,2022-12-31
C00311,Janaki,Tara,Female,1976-06-27,janaki.tara424@email.com,6196346343,Bengaluru,Karnataka,Accountant,735788,Single,Premium,2023-11-29
C00312,Riya,Behl,Female,1991-05-31,riya.behl594@email.com,9092427725,Jaipur,Rajasthan,Student,68360,Divorced,Retail,2020-04-27
C00313,Amara,Deep,Male,1996-05-03,amara.deep252@email.com,8144483523,Pune,Maharashtra,Business Owner,2729536,Married,VIP,2026-06-25
C00314,Bhavna,Sarma,Female,1962-03-01,bhavna.sarma658@email.com,9176532420,Ahmedabad,Gujarat,Doctor,2600883,Widowed,VIP,2026-01-30
C00315,Vedhika,Dara,Female,1995-02-13,vedhika.dara939@email.com,9819791572,Jaipur,Rajasthan,Software Engineer,893514,Married,Premium,2018-11-01
C00316,Wriddhish,Dutt,Female,1964-07-20,wriddhish.dutt685@email.com,6208367732,Delhi,Delhi,Sales Executive,335466,Divorced,Retail,2021-03-26
C00317,Akshay,Reddy,Female,1979-06-07,akshay.reddy518@email.com,7958546579,Mumbai,Maharashtra,Data Analyst,571269,Single,Premium,2019-05-20
C00318,Umang,Comar,Male,1965-09-27,umang.comar545@email.com,8369291047,Ahmedabad,Gujarat,Retired,403338,Single,Retail,2022-07-07
C00319,Jacob,Dube,Male,2003-11-12,jacob.dube833@email.com,8997281896,Hyderabad,Telangana,Doctor,2123524,Single,VIP,2022-10-30
C00320,Bishakha,Upadhyay,Female,1994-06-19,bishakha.upadhyay635@email.com,8261111254,Mumbai,Maharashtra,Teacher,574928,Single,Premium,2024-08-03
C00321,Anjali,Sagar,Male,1983-04-01,anjali.sagar471@email.com,8426665919,Chennai,Tamil Nadu,Government Employee,482857,Widowed,Retail,2025-09-09
C00322,Vasudha,Sodhi,Male,1961-04-27,vasudha.sodhi879@email.com,8791275402,Delhi,Delhi,Doctor,2434539,Married,VIP,2020-08-30
C00323,Tanmayi,Dhillon,Female,2000-01-16,tanmayi.dhillon653@email.com,6040588163,Jaipur,Rajasthan,Government Employee,795490,Married,Premium,2021-11-07
